timestamp,latency_ms,jitter_ms,packet_loss,active_users,future_latency_ms
66,4.48545352943544,0.5826710317328601,0.12416165759457841,7,3.9255678907274896
67,3.9255678907274896,0.29623330709756385,0.035829551573206386,6,5.0827928520390335
68,5.0827928520390335,0.6390772827537256,0.13902565001288825,5,3.460817470493685
69,3.460817470493685,0.26214322263768863,0.3617663350536755,4,2.8326553534489545
70,2.8326553534489545,0.0,0.46669181654286507,4,2.9546179691901244
71,2.9546179691901244,0.746888812734594,0.31028889333175846,4,3.1516254124787104
72,3.1516254124787104,0.22177521241343745,0.3682218441194749,3,2.6039571171154114
73,2.6039571171154114,0.42927349948752397,0.0,2,1.7698759566565911
74,1.7698759566565911,0.14786386085808403,0.16619194419883115,1,2.8025336661444267
75,2.8025336661444267,0.5967894714830237,0.0,2,2.179925578954383
76,2.179925578954383,0.438721437269051,0.06162928540629253,3,3.1461247932175618
77,3.1461247932175618,0.6915915416240959,0.1730031659701976,3,2.871137584737795
78,2.871137584737795,0.3138167535751438,0.09175645712424901,4,3.428046972567342
79,3.428046972567342,0.21089353745119183,0.45514267152988114,4,4.405498338003772
80,4.405498338003772,0.33228171911301596,0.0,5,2.9717514973335697
81,2.9717514973335697,0.4647624493853108,0.0,6,3.72334637645694
82,3.72334637645694,0.11014701327289933,0.0,6,2.4088436470173904
83,2.4088436470173904,0.15440611190990056,0.0545508357440163,5,3.817536439382855
84,3.817536439382855,0.2488108366607085,0.3148742705369538,5,4.081392858230984
85,4.081392858230984,0.20805161517223172,0.252195415209104,5,3.1680272550308386
86,3.1680272550308386,0.29260584101506354,0.3878726278870843,5,3.7204902044623145
87,3.7204902044623145,0.6999617831848159,0.0,5,3.264209789394374
88,3.264209789394374,0.408112558321524,0.3055947141221218,4,3.275696214520463
89,3.275696214520463,0.36342515062313624,0.2256210523258558,4,3.4265488604207714
90,3.4265488604207714,0.18800202979380642,0.1449109472838188,4,3.7761852056122076
91,3.7761852056122076,0.6584919895482284,0.16311280600419123,5,3.673569560259157
92,3.673569560259157,0.007014235402854563,0.32362398172136997,6,4.119725099231637
93,4.119725099231637,0.4293770326953723,0.39410860102905965,7,3.1550478097580092
94,3.1550478097580092,0.35403830061713215,0.10131400400951071,6,2.435515395257867
95,2.435515395257867,0.14275842349743034,0.23257954493534388,5,3.08227643522044
96,3.08227643522044,0.4885518743356314,0.0,4,4.3540356609645725
97,4.3540356609645725,0.5173275048433043,0.5031383680964694,5,2.61233977920004
98,2.61233977920004,0.21761948192439487,0.20050592614058663,4,2.8066136507338713
99,2.8066136507338713,0.31335018511319956,0.0517597080556782,4,2.731173446906372
100,2.731173446906372,0.20651293683070424,0.42946584873991994,3,2.930321159914307
101,2.930321159914307,0.5678322172038278,0.3269079219328032,4,3.08463753791202
102,3.08463753791202,0.39024700766616177,0.24218833661719846,4,3.27553427569824
103,3.27553427569824,0.4584212199973682,0.0,4,3.2034216489121734
104,3.2034216489121734,0.14898796886690935,0.0,4,2.221083898312762
105,2.221083898312762,0.19393461416458493,0.0,3,2.1718107165379013
106,2.1718107165379013,0.0,0.08901677897789939,3,2.8064292515065863
107,2.8064292515065863,0.4477010122704493,0.14648153564090413,3,1.6218906708970873
108,1.6218906708970873,0.0,0.3296006297334371,2,3.2416783946547207
109,3.2416783946547207,0.4309270368218466,0.0,3,2.8434312644771484
110,2.8434312644771484,0.4258309192073574,0.046650774220417524,3,3.2636431351207316
111,3.2636431351207316,0.2918567779754161,0.27874115621150963,3,3.353931375822886
112,3.353931375822886,0.15752911180032353,0.12403130526027406,4,3.0632523185920846
113,3.0632523185920846,0.252872343946861,0.2439083400989187,4,3.205010360998717
114,3.205010360998717,0.17082908250859588,0.0,3,2.2885568652696078
115,2.2885568652696078,0.0,0.14344147283426095,2,2.096148610310466
116,2.096148610310466,0.5717308938643678,0.0,2,1.074823389222786
117,1.074823389222786,0.0356086224747946,0.12927507486002185,1,1.8254793745994753
118,1.8254793745994753,0.1609208716127055,0.08782771035696776,1,1.8985501460418719
119,1.8985501460418719,0.0,0.0,2,1.9282066827294777
120,1.9282066827294777,0.1200220449000869,0.0,2,1.6495076983810013
121,1.6495076983810013,0.0,0.19932771479892442,1,2.1590601531995395
122,2.1590601531995395,0.11125743857724223,0.07946507945217679,1,1.7855426714260885
123,1.7855426714260885,0.049214350216881864,0.3072767780509187,2,1.245428380149453
124,1.245428380149453,0.0,0.03609433514183372,1,1.0033608039997928
125,1.0033608039997928,0.19723462717055157,0.09437153479411702,1,2.1131495912185563
126,2.1131495912185563,0.2870700317869962,0.19704594176302737,1,2.239073809539153
127,2.239073809539153,0.008348990444755594,0.38332995385958835,1,1.6296746666393425
128,1.6296746666393425,0.23706304141974363,0.17151443311961892,1,1.6610490653570762
129,1.6610490653570762,0.24367431941249962,0.1671167988912513,1,2.334345051039484
130,2.334345051039484,0.04523107960034986,0.05204814571510602,1,1.8247686423347478
131,1.8247686423347478,0.3644871233737972,0.19435642841952286,1,2.0865759017664254
132,2.0865759017664254,0.02519677532934672,0.09857765903656207,1,2.0155336059852447
133,2.0155336059852447,0.7366780527848901,0.32055039616252246,1,1.400197945397525
134,1.400197945397525,0.4901952143942868,0.13485441783204433,1,2.111507528294299
135,2.111507528294299,0.1467006196632868,0.1271544012457924,1,1.9826398735035506
136,1.9826398735035506,0.2907062017913428,0.046891156330653175,1,1.6141796736805596
137,1.6141796736805596,0.16267945509194973,0.163910177029238,1,1.7293730733659165
138,1.7293730733659165,0.1390431012479279,0.2371425659703158,1,1.2123790463265927
139,1.2123790463265927,0.006442990282385749,0.1675550095649509,1,2.2992317184739632
140,2.2992317184739632,0.21051484075260607,0.0,1,1.9945541617375897
141,1.9945541617375897,0.1997994812145554,0.07144065854938286,1,1.9648021769709054
142,1.9648021769709054,0.06999343554392123,0.3229435710026841,1,2.3405802364498887
143,2.3405802364498887,0.16732277109122481,0.0,2,2.093640129599196
144,2.093640129599196,0.10468873622350672,0.3900118914936418,1,1.5493170307124735
145,1.5493170307124735,0.5078187189594946,0.16905942657309597,2,3.2736746147022857
146,3.2736746147022857,0.601201751735579,0.10273985102173683,1,2.658590693248029
147,2.658590693248029,0.5937856010903211,0.27181207167065025,2,2.481181725430657
148,2.481181725430657,0.1833351320161793,9.650335257210818e-06,2,2.824402126955765
149,2.824402126955765,0.2626052555643479,0.1990628882063085,1,2.0754256585626902
150,2.0754256585626902,0.1792847685109843,0.057565780381907426,1,2.8628570384612897
151,2.8628570384612897,0.0,0.15951631754688472,1,2.960276854317876
152,2.960276854317876,0.0,0.0805302569388672,1,2.581800832576764
153,2.581800832576764,0.04922488244511805,0.0,1,1.8978650797288088
154,1.8978650797288088,0.12668982416248054,0.060022615606638574,1,1.8659513750670795
155,1.8659513750670795,0.07597886568327754,0.12755135638446463,1,1.7191035437572635
156,1.7191035437572635,0.42309806901121627,0.1529052996599456,1,2.30510149165009
157,2.30510149165009,0.2922198833525707,0.40542651963053883,1,1.3855057419603547
158,1.3855057419603547,0.28299346295340033,0.49116125156793483,1,1.824890899058256
159,1.824890899058256,0.39586230748078854,0.0,1,1.2076119298071075
160,1.2076119298071075,0.30783008996499817,0.007767611516036117,2,1.7783857658013655
161,1.7783857658013655,0.304363248076298,0.16085495343110107,2,2.7496737674922054
162,2.7496737674922054,0.43864799917371494,0.599114252628048,3,2.9933596025003717
163,2.9933596025003717,0.1640138909917556,0.5604728198010553,3,3.6038029306085058
164,3.6038029306085058,0.43150130076465065,0.24608274454814122,4,3.5386582156150674
165,3.5386582156150674,0.7165006321189709,0.0,5,2.8224968191547704
166,2.8224968191547704,0.6408298737566173,0.0,4,2.805327068787132
167,2.805327068787132,0.3740198503020755,0.0,4,2.7732095596400024
168,2.7732095596400024,0.31824120258994104,0.2886176096313099,4,4.517031129849341
169,4.517031129849341,0.3640765770499223,0.3062011230835766,5,3.285499386305882
170,3.285499386305882,0.09337923437945547,0.34424393820327653,5,3.2931416831654796
171,3.2931416831654796,0.1947447839097585,0.39357314323086456,4,3.3834154456216776
172,3.3834154456216776,0.7214711295012919,0.3228500988296794,5,4.197718849900131
173,4.197718849900131,0.23861948638960118,0.3232837753424053,6,3.412582780358779
174,3.412582780358779,0.13846506790095953,0.3261812169053301,6,3.2320633470106963
175,3.2320633470106963,0.0,0.0,5,4.126497258752073
176,4.126497258752073,0.24677289540284575,0.4458249597287248,6,3.565517109015713
177,3.565517109015713,0.694313530629951,0.17086640470915032,6,4.236813783452916
178,4.236813783452916,0.5521453340369955,0.3876001289671637,6,4.563588210621984
179,4.563588210621984,0.703115878898769,0.31305760638873553,7,4.301678406776193
180,4.301678406776193,0.6436955036445207,0.4467647056832287,7,4.592488101611821
181,4.592488101611821,0.7659975826833887,0.4533206712962947,8,4.2077943043831185
182,4.2077943043831185,0.49230498831047953,0.3249140549979371,7,4.709433817972491
183,4.709433817972491,0.3231811109168726,0.4149809320392298,7,4.559062692308827
184,4.559062692308827,0.7569863355184389,0.6276955765471857,7,4.685510762093825
185,4.685510762093825,0.8424718448348634,0.3403324767904289,6,2.877065831492086
186,2.877065831492086,0.31857550117233624,0.0,5,3.180824204339384
187,3.180824204339384,0.3243173168167492,0.31613981139752534,6,3.7229689811560394
188,3.7229689811560394,0.1848320431821204,0.10964492970738807,6,3.386663989998568
189,3.386663989998568,0.30823821454725986,0.39353655081910544,5,3.859391992931575
190,3.859391992931575,0.14749046586355447,0.26808474571708935,6,5.060533572831308
191,5.060533572831308,0.5148224031654688,0.1560242729979585,7,4.468096717775783
192,4.468096717775783,0.3243454720387971,0.35875987861133696,7,4.80996482817358
193,4.80996482817358,0.6308422475607828,0.5437761750166215,8,4.023982366985681
194,4.023982366985681,0.1988823985019155,0.15996729229253412,7,3.8269743470536732
195,3.8269743470536732,0.31254265113122776,0.0,6,4.371895977972309
196,4.371895977972309,0.3331302700619252,0.3146557665718742,7,4.627712925780887
197,4.627712925780887,0.0,0.23857351267158178,8,5.183294311312873
198,5.183294311312873,0.3656886042877841,0.1336294353358826,9,5.30782972057268
199,5.30782972057268,0.35218976727145906,0.027563387081144336,9,5.959442870923255
200,5.959442870923255,0.2875716891839989,0.06059330438123392,10,5.960110772298587
201,5.960110772298587,0.7352594974408784,0.4150034817197499,10,5.684294704383778
202,5.684294704383778,0.0719104046181282,0.23789724071197096,10,6.130415573677898
203,6.130415573677898,0.07853653897381685,0.04910914400833627,10,5.661244510234659
204,5.661244510234659,0.6151599761576196,0.6747245410111835,10,5.108775382849554
205,5.108775382849554,0.551375116399612,0.29880729047009535,10,4.6973031198758495
206,4.6973031198758495,0.3747585153506811,0.33930297640490953,10,6.189886104887181
207,6.189886104887181,0.7242702309395793,0.38318763314494575,10,5.216420881259062
208,5.216420881259062,0.6553655467507906,0.27166514760279975,10,5.561118868349105
209,5.561118868349105,0.7426911769388855,0.0,9,5.845603251052309
210,5.845603251052309,0.3306770511387502,0.26978465076164165,9,4.637028099808544
211,4.637028099808544,0.5072716337531932,0.4549254830077842,9,4.683078113702827
212,4.683078113702827,0.3949078226808162,0.19515128534740847,9,5.964042749744964
213,5.964042749744964,0.7165013722717914,0.07970630886644381,10,5.317835018737188
214,5.317835018737188,0.847777699362412,0.23068747032829331,9,4.572634180687476
215,4.572634180687476,0.46847639156217824,0.5391278538230513,8,4.852210632130695
216,4.852210632130695,0.5481779149252614,0.2806579351777567,8,4.672822553130389
217,4.672822553130389,0.5162568067945955,0.0,7,4.727111049842243
218,4.727111049842243,0.2889653464571507,0.031124310772826236,7,5.4373248500721765
219,5.4373248500721765,0.4553421537778489,0.0,8,4.781789247361001
220,4.781789247361001,0.5283643174030495,0.18116931855184032,9,17.484785372077955
221,17.484785372077955,1.9264775555635285,1.3160536025286564,9,24.33098125754005
222,24.33098125754005,2.715631274847399,1.22069161687536,9,27.510576791375314
223,27.510576791375314,3.138939452315328,1.1844591970254092,9,33.22051727380512
224,33.22051727380512,3.29731690986276,1.8471780713599433,9,28.904678399002457
225,28.904678399002457,2.8996020575671633,1.1582995789539,8,19.85493680914459
226,19.85493680914459,1.8764693745902856,1.0573518768540353,8,35.05942851362321
227,35.05942851362321,3.5318190674946415,1.5021155747449189,9,5.190193863974507
228,5.190193863974507,0.4674863916094736,0.5304801720079659,9,5.1520019453426045
229,5.1520019453426045,0.6160768664638124,0.2136541651739343,10,4.957187055048438
230,4.957187055048438,0.3615127379234102,0.10498965247413372,10,5.991641233547765
231,5.991641233547765,0.09546250852142979,0.24208643491036866,10,5.949022033090781
232,5.949022033090781,0.24592531395841372,0.2773114275088685,10,4.66096780496792
233,4.66096780496792,0.25560529848954056,0.06462671756761071,10,5.851403245212256
234,5.851403245212256,0.9014567936102125,0.0,10,5.295946274124914
235,5.295946274124914,0.7293471248506549,0.33119867766155314,9,4.837457133937098
236,4.837457133937098,0.49570417742030803,0.36960987552510904,9,5.288299897931338
237,5.288299897931338,0.5449311411673335,0.4866158884569428,9,5.025366420086951
238,5.025366420086951,0.32498239769331605,0.6525369849071776,10,4.894721410756497
239,4.894721410756497,0.36077392712900025,0.48093230038438217,9,5.093836119145225
240,5.093836119145225,0.47069236323909214,0.3685311817980602,10,5.946840880852603
241,5.946840880852603,0.40015407422691457,0.5751369603307634,10,4.943786919854719
242,4.943786919854719,0.9254696782740355,0.15333869563596358,9,5.261861488668942
243,5.261861488668942,0.8359517407385472,0.0,10,5.152708409769471
244,5.152708409769471,0.8615226911817938,0.35398366123411457,10,5.873884441154904
245,5.873884441154904,0.43187089428145164,0.0232662124733094,10,5.812766221504402
246,5.812766221504402,0.6082617884197898,0.2618524693007076,10,5.320375882235697
247,5.320375882235697,0.9052715469319359,0.19549512308760886,10,5.721710465840527
248,5.721710465840527,0.2989940980996147,0.3154079359912536,10,4.05124850237701
249,4.05124850237701,0.451410612132778,0.24193201043187723,10,4.683412116551239
250,4.683412116551239,0.31202588510631146,0.25917061852939494,9,5.701846009867161
251,5.701846009867161,0.5900382540076798,0.10987100891584384,9,4.584752340645393
252,4.584752340645393,0.8418150008803131,0.032283737639413335,8,3.7326769240361295
253,3.7326769240361295,0.5628865471099733,0.1240481483174038,7,5.182196125175843
254,5.182196125175843,0.5084632909171453,0.3063689784942679,7,3.486448746779974
255,3.486448746779974,0.41129578241417136,0.21498742697937961,7,3.688477649261462
256,3.688477649261462,0.0,0.0,7,4.263541454439856
257,4.263541454439856,0.37181190688302734,0.21725614834477333,8,4.736598189696641
258,4.736598189696641,0.3901930476399267,0.1463999084646298,9,5.378406354146767
259,5.378406354146767,0.4884139436753937,0.25335155369120366,8,4.203439154845825
260,4.203439154845825,0.29751866268055405,0.32457885630403166,7,5.462306834933119
261,5.462306834933119,0.5865881926401374,0.3306020075179918,7,3.3295012951883094
262,3.3295012951883094,0.2893037097262433,0.13702643416504307,7,4.403104217655927
263,4.403104217655927,0.4340679808327557,0.17508445523606245,6,3.302025554356316
264,3.302025554356316,0.3608604545876831,0.0,5,3.3025508903459295
265,3.3025508903459295,0.3986561202316373,0.24217278409672024,5,3.6670721002688524
266,3.6670721002688524,0.22015657380841153,0.20472252640741812,6,3.3557638869891795
267,3.3557638869891795,0.1543149156848009,0.0,5,4.3455475886654185
268,4.3455475886654185,0.47784372385832286,0.34733849981700193,6,3.571931895533304
269,3.571931895533304,0.0,0.1831211842188391,6,3.5016248770101206
270,3.5016248770101206,0.2178425733686357,0.23725602454749312,5,4.046835942342675
271,4.046835942342675,0.44586652680848454,0.5040721624890239,5,2.045482447806285
272,2.045482447806285,0.08929255965798197,0.24072175090169312,4,4.124453474464204
273,4.124453474464204,0.4558724286021134,0.30066872326637994,4,3.3135754421066372
274,3.3135754421066372,0.3302317940763782,0.01219438266683237,3,2.5493429295873904
275,2.5493429295873904,0.4288185396870905,0.05592610344940965,2,2.5052400683705938
276,2.5052400683705938,0.28819358428601294,0.023000980254710895,2,2.027845700311998
277,2.027845700311998,0.3174827515178492,0.20448558042013668,1,1.604564532215138
278,1.604564532215138,0.43070918981393874,0.24156205306856005,1,2.3362161542346547
279,2.3362161542346547,0.13920947852102902,0.04961993907633004,1,1.8110577340374074
280,1.8110577340374074,0.20920327245245496,0.0,1,1.8079638572049608
281,1.8079638572049608,0.041347488477263744,0.1411588920763175,2,2.5455452229781637
282,2.5455452229781637,0.3911691253472719,0.0024566805370921374,1,1.471603212139733
283,1.471603212139733,0.050565939051973194,0.0,1,2.354023082573404
284,2.354023082573404,0.275817935142368,0.3663772889883459,1,1.8248845373742433
285,1.8248845373742433,0.36720873954317923,0.0,1,2.1911114667912295
286,2.1911114667912295,0.0843489078534885,0.1010475055829668,1,1.426381819959952
287,1.426381819959952,0.0,0.4032347037032786,1,1.8133220186588972
288,1.8133220186588972,0.0,0.0,2,3.0858564481152544
289,3.0858564481152544,0.6901549486341971,0.061654466892367116,3,3.8740597453178243
290,3.8740597453178243,0.26776980098888936,0.24111539636692028,4,3.306266371438557
291,3.306266371438557,0.5835590114565685,0.5415754437198881,3,2.4664585356657502
292,2.4664585356657502,0.0,0.0,2,1.7487076120763292
293,1.7487076120763292,0.1797239018026164,0.039537111767759606,2,1.2192754010388764
294,1.2192754010388764,0.27341633174468394,0.0,2,3.249287933155534
295,3.249287933155534,0.40697074013946205,0.5418023588325752,2,2.4314167759511816
296,2.4314167759511816,0.33206309168217685,0.062397062178114304,3,2.9658509763556173
297,2.9658509763556173,0.2705030471470274,0.0,2,2.993404924429269
298,2.993404924429269,0.0,0.14419596741198495,3,1.6500905846318903
299,1.6500905846318903,0.0,0.20051614230658388,3,3.0186984718461605
300,3.0186984718461605,0.3559970346425959,0.4561087082914044,4,2.93187942372699
301,2.93187942372699,0.3342041328015445,0.0,3,1.8657750522137153
302,1.8657750522137153,0.3834598124373475,0.29496846415975686,3,2.504828700138608
303,2.504828700138608,0.0,0.18984235718701584,3,1.7611500484476403
304,1.7611500484476403,0.0,0.21194102200001458,2,2.6120942863509975
305,2.6120942863509975,0.30247279849758996,0.0,1,1.8927457505864111
306,1.8927457505864111,0.0619202594676414,0.0,2,2.9215038972658656
307,2.9215038972658656,0.22881732269398308,0.0,3,1.8857754289094184
308,1.8857754289094184,0.0,0.0,2,1.966813488075025
309,1.966813488075025,0.26795628812582795,0.2739654075084039,2,2.220222907103974
310,2.220222907103974,0.17669139366769554,0.21044983862633285,2,2.7539196881181423
311,2.7539196881181423,0.3351908859236009,0.030951405123498824,3,2.3249247965862407
312,2.3249247965862407,0.4029356120285372,0.0,2,1.0634017469915555
313,1.0634017469915555,0.0,0.0,1,2.359861065614143
314,2.359861065614143,0.29372675809924553,0.0,1,2.6739008193745804
315,2.6739008193745804,0.07263143733578137,0.44416409706000043,1,1.9926867126799146
316,1.9926867126799146,0.38698903330770495,0.0,1,1.835962698750973
317,1.835962698750973,0.0,0.22763822182393978,1,2.8529546438383875
318,2.8529546438383875,0.1948542524959087,0.3478511471348821,2,2.5768885378830317
319,2.5768885378830317,0.5127733164360233,0.16605423025447297,2,1.8986768472206954
320,1.8986768472206954,0.0,0.0,1,21.728181250425575
321,21.728181250425575,1.930132653271734,0.9681343601714385,1,12.792461422826337
322,12.792461422826337,1.5203547061999343,0.9212683631225511,1,15.571565317877765
323,15.571565317877765,1.4361638937742107,0.9372792748038502,2,29.10257993660816
324,29.10257993660816,3.2505708175516963,1.8958011847130682,2,22.61756066802027
325,22.61756066802027,2.1511110000261486,0.9291777306937079,2,15.888900706724675
326,15.888900706724675,1.6351637167227138,0.8970795052086337,2,18.536533350371982
327,18.536533350371982,2.191195702532172,1.0448642993045594,2,18.829074705166047
328,18.829074705166047,1.4465763547084087,0.9542159321098111,3,24.521671016503955
329,24.521671016503955,2.291782052677102,1.3609895067655369,2,14.334394195800973
330,14.334394195800973,1.473575760672404,0.8129117872828612,2,1.800370530751012
331,1.800370530751012,0.6101555909386748,0.19200844959274482,1,2.2381503613768947
332,2.2381503613768947,0.2817978945965936,0.0,1,2.5267999192091217
333,2.5267999192091217,0.0,0.0,1,1.1979650131778241
334,1.1979650131778241,0.2343411365085876,0.0,1,1.0100207162876624
335,1.0100207162876624,0.50727672113627,0.0,1,1.8075190203833058
336,1.8075190203833058,0.02091488376072187,0.5408109914674957,1,1.8655215859301737
337,1.8655215859301737,0.3466844788807561,0.0,2,2.0746726209486996
338,2.0746726209486996,0.362147094979388,0.3841504946188605,1,1.734573442833447
339,1.734573442833447,0.32404617296269356,0.0727593921417029,1,3.228837462638681
340,3.228837462638681,0.6545440507907307,0.08707354431868185,2,3.068648088009496
341,3.068648088009496,0.5752281666957293,0.36414660010816646,3,2.6364700167406308
342,2.6364700167406308,0.18338536121396848,0.11687470879407702,3,1.6878991944361352
343,1.6878991944361352,0.0,0.032209683514822326,3,2.942943386798972
344,2.942943386798972,0.14391913910310725,0.150102296722234,3,2.4689917750555264
345,2.4689917750555264,0.2782629414182912,0.024385765932892364,2,2.6016821909410495
346,2.6016821909410495,0.41762465164984114,0.4058882117112259,3,2.828528841118646
347,2.828528841118646,0.24613023768898937,0.016163080402003066,4,2.448362175723762
348,2.448362175723762,0.5459864530929164,0.23053854781080652,3,28.121199613647335
349,28.121199613647335,2.6573852680053003,1.7274876881379384,2,32.82115148240696
350,32.82115148240696,3.482215246489715,1.7540700573016312,3,25.20127041441418
351,25.20127041441418,2.858364635822343,1.3173736971859116,3,26.761666224270527
352,26.761666224270527,2.753026789801507,1.1737946248844047,3,31.827220868573495
353,31.827220868573495,3.0878607265748257,1.4805464404697628,3,22.418032051057125
354,22.418032051057125,2.3699178850175286,1.317792294192629,3,19.170321658374863
355,19.170321658374863,1.9576585527213648,0.6422705072923957,4,32.617193839724315
356,32.617193839724315,3.6052884104017555,2.040659721308821,5,14.79623714388958
357,14.79623714388958,1.0579804074724377,0.698278558596962,6,3.6413009298069845
358,3.6413009298069845,0.13826740801246545,0.5831611795507249,6,4.221284708922699
359,4.221284708922699,0.5087901206486516,0.06692450058862776,7,4.209534923107867
360,4.209534923107867,0.3349276199901047,0.18340849174590432,7,3.855795966474798
361,3.855795966474798,0.26105198363836035,0.024033725523784716,7,3.739462377092511
362,3.739462377092511,0.3220070930658684,0.0,6,3.349722669039625
363,3.349722669039625,0.0,0.35558803877240364,7,5.033562765751991
364,5.033562765751991,0.7925540069586474,0.23671039215293965,8,4.662363994371989
365,4.662363994371989,0.43100736068519374,0.5307190993397548,8,4.396312590679996
366,4.396312590679996,0.37201760530449995,0.30396736884282355,9,4.817269079894221
367,4.817269079894221,0.29307341455306,0.025516649463631025,9,3.6370389197451716
368,3.6370389197451716,0.733608509418634,0.16283608779443481,8,3.737221751558014
369,3.737221751558014,0.04577034655089135,0.0,7,3.0504892154510124
370,3.0504892154510124,0.0,0.232101043512048,6,5.056361958090255
371,5.056361958090255,0.38688839751144144,0.08824301217607083,6,3.6471002891909743
372,3.6471002891909743,0.3392252841412518,0.12277318147907179,5,3.5287738599197405
