timestamp,packet_rate,active_users,packet_loss,future_packet_rate
394,662.5856529881356,88,2.571783186640243,593.0718809093131
395,593.0718809093131,88,2.2093462913361166,709.9922305742775
396,709.9922305742775,87,3.2269240086520905,788.0687199771393
397,788.0687199771393,87,2.839428206798688,824.8946833013996
398,824.8946833013996,77,2.2005901193091235,925.2543633537441
399,925.2543633537441,76,2.406115356940045,904.3555761183338
400,904.3555761183338,77,2.3990738161521126,802.0925174898596
401,802.0925174898596,77,2.4457379356796376,726.693114128662
402,726.693114128662,77,3.1099984809792094,628.4288119265254
403,628.4288119265254,77,2.5024687833819828,496.2837883010078
404,496.2837883010078,77,2.3153997314324823,529.8590213727944
405,529.8590213727944,77,2.2832980525155864,505.56747980751896
406,505.56747980751896,77,3.112137055147776,528.5217690927202
407,528.5217690927202,77,2.050317090234487,506.24846914125993
408,506.24846914125993,78,2.5343256542505737,535.146094897349
409,535.146094897349,79,2.6299587707245813,533.5597085243985
410,533.5597085243985,79,2.013403115507512,553.8248568791809
411,553.8248568791809,79,2.2379886346226496,533.5314800320887
412,533.5314800320887,80,1.9997965373569948,570.6613535234951
413,570.6613535234951,81,2.259648400916565,578.3009848857732
414,578.3009848857732,82,2.5687566346952395,542.9939569114965
415,542.9939569114965,82,2.732704395456435,596.3070574820806
416,596.3070574820806,83,2.9131222167115025,583.2572115717895
417,583.2572115717895,82,2.472410122128241,539.1822827879606
418,539.1822827879606,82,2.4063800990445166,556.0149538882698
419,556.0149538882698,82,2.5631081418652,577.1106361106657
420,577.1106361106657,81,2.2807690365722424,576.1203284371055
421,576.1203284371055,81,2.5538543918377634,549.4959418090982
422,549.4959418090982,81,3.0138922019822867,538.6444660422067
423,538.6444660422067,81,2.577358250787608,597.0327300292244
424,597.0327300292244,82,2.7780833552235262,513.0764659508417
425,513.0764659508417,72,2.5677095816659823,483.648486848056
426,483.648486848056,73,2.2274083637963944,501.68785350562166
427,501.68785350562166,72,2.3550546959888026,507.324969585242
428,507.324969585242,72,2.1392631542324874,498.875031498539
429,498.875031498539,72,2.5853646560876906,580.621819626906
430,580.621819626906,82,2.8633283004588606,593.1832265554142
431,593.1832265554142,82,2.386967448433123,567.0315862521142
432,567.0315862521142,81,2.2373464727137296,607.4834953152514
433,607.4834953152514,82,2.7651838078007054,600.4522215111298
434,600.4522215111298,83,3.2258350904676014,574.137377154906
435,574.137377154906,83,2.150938186210423,563.3193273058479
436,563.3193273058479,83,2.649508183005887,573.0409847016805
437,573.0409847016805,82,2.787002566479916,559.2666152606258
438,559.2666152606258,81,2.4153035767662265,577.1120488305002
439,577.1120488305002,80,2.57037951422661,575.0738400206121
440,575.0738400206121,80,2.8907436433617795,572.3969450348284
441,572.3969450348284,80,2.6475130389731243,558.2164025526779
442,558.2164025526779,79,2.4602650409277924,550.3921444617567
443,550.3921444617567,78,2.108104700153477,545.2629482949553
444,545.2629482949553,77,2.481569488972087,568.1884013488173
445,568.1884013488173,77,2.567581975832303,566.6246559856695
446,566.6246559856695,78,2.5786456952618773,543.1411913307868
447,543.1411913307868,77,2.326177716590151,556.2909915420364
448,556.2909915420364,78,2.284493681751506,571.7768154918995
449,571.7768154918995,78,2.389172085055483,555.9107262702361
450,555.9107262702361,78,2.5749443026061405,583.5221502936287
451,583.5221502936287,78,2.7549405083047462,578.3744711584911
452,578.3744711584911,78,2.0298804895335314,547.1607492119605
453,547.1607492119605,77,2.756160736192703,578.6266166035898
454,578.6266166035898,77,2.509093511256591,546.6429723039544
455,546.6429723039544,77,2.913728046262295,550.5651129041484
456,550.5651129041484,77,2.0822891350135584,568.6071705870777
457,568.6071705870777,78,2.0939348079741844,562.1356785819868
458,562.1356785819868,78,2.2398150879924597,591.3630937166188
459,591.3630937166188,79,2.2915256538219673,564.6652822277729
460,564.6652822277729,78,2.493113065649416,568.5144545532788
461,568.5144545532788,78,1.9998735057099974,567.6713443563355
462,567.6713443563355,77,2.828493609772313,540.1812314702589
463,540.1812314702589,77,2.229966429742604,589.4870421492417
464,589.4870421492417,78,2.338946499427507,671.3415535535048
465,671.3415535535048,88,2.450367682503859,752.9110585958474
466,752.9110585958474,88,3.0020778942175137,794.4500168532701
467,794.4500168532701,89,2.7898428664391575,896.7187276241805
468,896.7187276241805,90,2.3731062093438124,1011.5036781586672
469,1011.5036781586672,91,2.8555730027744373,921.0177526226329
470,921.0177526226329,90,3.0914909983867265,884.9670660788305
471,884.9670660788305,90,3.0666320226754316,808.072817318139
472,808.072817318139,90,3.2912634845240873,768.7443001110696
473,768.7443001110696,89,2.3368052516746496,705.7614977734065
474,705.7614977734065,89,3.202569824896971,768.7325431208745
475,768.7325431208745,90,2.69255100889824,795.7947815679695
476,795.7947815679695,90,2.8937187890502893,878.8816894675581
477,878.8816894675581,89,2.1525339956791427,953.2779643431599
478,953.2779643431599,88,2.982751160745475,873.9915278758006
479,873.9915278758006,78,2.698655020891846,898.3828559298386
480,898.3828559298386,79,2.8709920257743113,838.4558849939236
481,838.4558849939236,80,2.734037059454037,803.558104613561
482,803.558104613561,80,2.77449633605544,705.3711499660204
483,705.3711499660204,80,2.2023193261287646,690.1699328423683
484,690.1699328423683,81,3.1334153986786566,654.3639078594678
485,654.3639078594678,82,2.50195276864109,637.1185008095968
486,637.1185008095968,83,2.5991942825866206,690.5475808031066
487,690.5475808031066,84,2.236372249234554,679.2896959027378
488,679.2896959027378,83,2.678842303085283,663.7614849346311
489,663.7614849346311,84,2.552856151357768,668.8119912428982
